	SP	DAX	FTSE	EUR	GBP
12/7/05	1257.369995	5266.75	5528.799805	1.1778	1.7439
12/8/05	1255.839966	5286.75	5531.100098	1.1816	1.7532
12/9/05	1259.369995	5282.129883	5517.399902	1.1954	1.7712
12/12/05	1260.430054	5301.209961	5501.5	1.1934	1.7709
12/13/05	1267.430054	5310.279785	5507.200195	1.2029	1.773
12/14/05	1272.73999	5286.759766	5521.100098	1.1978	1.767
12/15/05	1270.939941	5295.819824	5495.299805	1.1993	1.7708
12/16/05	1267.319946	5353.660156	5531.600098	1.1997	1.7646
12/19/05	1259.920044	5350.180176	5539.799805	1.1912	1.7601
12/20/05	1259.619995	5356.600098	5547.899902	1.1808	1.742
12/21/05	1262.790039	5397.22998	5587.399902	1.1867	1.7401
12/22/05	1268.119995	5398.279785	5597	1.1842	1.7313
12/23/05	1268.660034	5419.049805	5595.5	1.1854	1.7319
12/27/05	1256.540039	5444.839844	5595.5	1.1923	1.7298
12/28/05	1258.170044	5447.149902	5622.799805	1.1832	1.7195
12/29/05	1254.420044	5458.580078	5638.299805	1.1801	1.7208
12/30/05	1248.290039	5408.259766	5618.799805	1.1934	1.7312
1/3/06	1268.800049	5460.680176	5681.5	1.2082	1.756
1/4/06	1273.459961	5523.620117	5714.600098	1.2081	1.7521
1/5/06	1273.47998	5516.529785	5691.200195	1.2154	1.7689
1/6/06	1285.449951	5536.319824	5731.799805	1.2075	1.7654
1/9/06	1290.150024	5537.109863	5731.5	1.2066	1.7664
1/10/06	1289.689941	5494.709961	5688.799805	1.2113	1.7606
1/11/06	1294.180054	5532.890137	5731.5	1.2031	1.7616
1/12/06	1286.060059	5542.129883	5735.200195	1.2052	1.7688
1/13/06	1287.609985	5483.089844	5711	1.2068	1.7608
1/17/06	1282.930054	5460.160156	5699	1.2144	1.7668
1/18/06	1277.930054	5395.609863	5663.700195	1.2074	1.7557
1/19/06	1285.040039	5430.839844	5693.200195	1.2094	1.765
1/20/06	1261.48999	5349.02002	5672.399902	1.228	1.785
1/23/06	1263.819946	5348.720215	5660.899902	1.2275	1.786
1/24/06	1266.859985	5334.299805	5633.799805	1.2258	1.7872
1/25/06	1264.680054	5427.089844	5704.399902	1.2248	1.7878
1/26/06	1273.829956	5548.910156	5722.600098	1.2224	1.7868
1/27/06	1283.719971	5647.419922	5786.799805	1.2081	1.7682
1/30/06	1285.189941	5660.029785	5779.799805	1.2124	1.7722
1/31/06	1280.079956	5674.149902	5760.299805	1.2094	1.777
2/1/06	1282.459961	5726.529785	5801.600098	1.206	1.7746
2/2/06	1270.839966	5649.600098	5747.299805	1.1982	1.7626
2/3/06	1264.030029	5657.120117	5759.299805	1.197	1.7504
2/6/06	1265.02002	5666.779785	5772.399902	1.1974	1.7456
2/7/06	1254.780029	5672.919922	5746.799805	1.1956	1.7415
2/8/06	1265.650024	5666.410156	5725.100098	1.1968	1.7399
2/9/06	1263.780029	5743.680176	5808.799805	1.2016	1.7564
2/10/06	1266.98999	5701.470215	5764.100098	1.1892	1.7405
2/13/06	1262.859985	5756.330078	5793.5	1.1882	1.7318
2/14/06	1275.530029	5763.399902	5792.299805	1.1932	1.7459
2/15/06	1280	5764.370117	5791.5	1.1875	1.7346
2/16/06	1289.380005	5789.25	5828.899902	1.1894	1.7374
2/17/06	1287.23999	5795.47998	5846.200195	1.1907	1.7453
2/21/06	1283.030029	5801.040039	5857.700195	1.1885	1.7399
2/22/06	1292.670044	5862.060059	5872.399902	1.1921	1.7502
2/23/06	1287.790039	5857.879883	5836	1.1898	1.7487
2/24/06	1289.430054	5870.790039	5860.5	1.1844	1.7402
2/27/06	1294.119995	5915.149902	5875.899902	1.1886	1.7467
2/28/06	1280.660034	5796.040039	5791.5	1.1954	1.7564
3/1/06	1291.23999	5866.609863	5844.100098	1.1956	1.7453
3/2/06	1289.140015	5783.490234	5833	1.205	1.7586
3/3/06	1287.22998	5721.459961	5858.700195	1.2034	1.753
3/6/06	1278.26001	5754.060059	5897.799805	1.1898	1.7349
3/7/06	1275.880005	5739.279785	5857.399902	1.1904	1.7354
3/8/06	1278.469971	5673.359863	5812.899902	1.1918	1.7385
3/9/06	1272.22998	5732.220215	5855.899902	1.1875	1.7258
3/10/06	1281.420044	5804.919922	5907.899902	1.1923	1.7268
3/13/06	1284.130005	5855.160156	5952.799805	1.1984	1.7416
3/14/06	1297.47998	5870.879883	5950.600098	1.2041	1.7472
3/15/06	1303.02002	5898.47998	5965.100098	1.2136	1.7529
3/16/06	1305.329956	5897.790039	5993.299805	1.2155	1.7532
3/17/06	1307.25	5882.379883	5999.399902	1.2168	1.755
3/20/06	1305.079956	5902.790039	5991.700195	1.2117	1.7482
3/21/06	1297.22998	5911.859863	5991.299805	1.2096	1.749
3/22/06	1305.040039	5932.310059	6007.5	1.206	1.7439
3/23/06	1301.670044	5947.109863	5990.100098	1.1972	1.7372
3/24/06	1302.949951	5973.140137	6036.299805	1.203	1.748
3/27/06	1301.609985	5912.259766	5972.200195	1.2086	1.7507
3/28/06	1293.22998	5890.629883	5935.700195	1.1999	1.7336
3/29/06	1302.890015	5914.779785	5959.200195	1.2142	1.7454
3/30/06	1300.25	5984.189941	6015.299805	1.2102	1.7344
3/31/06	1294.869995	5970.080078	5964.600098	1.2064	1.7276
4/3/06	1297.810059	6024.049805	6024.299805	1.2268	1.7568
4/4/06	1305.930054	6013.850098	6004.700195	1.2292	1.7518
4/5/06	1311.560059	6029.200195	6044.100098	1.2218	1.7522
4/6/06	1309.040039	6031.390137	6045.700195	1.2157	1.7458
4/7/06	1295.5	5952.919922	6026.100098	1.2119	1.7452
4/10/06	1296.619995	6003.399902	6067	1.2134	1.7483
4/11/06	1286.569946	5908.470215	6016.5	1.2117	1.7517
4/12/06	1288.119995	5901.25	6000.799805	1.2084	1.7507
4/13/06	1289.119995	5918.569824	6029.399902	1.2109	1.7521
4/18/06	1307.280029	5902.580078	6044.100098	1.232	1.7866
4/19/06	1309.930054	5993.759766	6089.799805	1.2323	1.7805
4/20/06	1311.459961	6063.279785	6081.399902	1.232	1.7789
4/21/06	1311.280029	6094.75	6132.700195	1.2349	1.7836
4/24/06	1308.109985	6079.089844	6098.700195	1.2414	1.7894
4/25/06	1301.73999	6078.799805	6086.600098	1.2439	1.7856
4/26/06	1305.410034	6107.120117	6104.299805	1.2431	1.7861
4/27/06	1309.719971	6067.740234	6060	1.2569	1.8104
4/28/06	1310.609985	6009.890137	6023.100098	1.266	1.8375
5/2/06	1313.209961	6051.290039	6082.100098	1.2626	1.8388
5/3/06	1308.119995	5968.959961	6010	1.2645	1.8449
5/4/06	1312.25	6039.319824	6036.899902	1.275	1.8613
5/5/06	1325.76001	6113.290039	6091.700195	1.271	1.859
5/8/06	1324.660034	6127.97998	6067.100098	1.2744	1.8644
5/9/06	1325.140015	6140.720215	6105.600098	1.2784	1.8625
5/10/06	1322.849976	6118.379883	6083.399902	1.278	1.8725
5/11/06	1305.920044	6054.720215	6042	1.2885	1.894
5/12/06	1291.23999	5916.279785	5912.100098	1.2826	1.8832
5/15/06	1294.5	5857.029785	5841.299805	1.2852	1.885
5/16/06	1292.079956	5851.919922	5846.200195	1.2837	1.8913
5/17/06	1270.319946	5652.720215	5675.5	1.2818	1.8919
5/18/06	1261.810059	5666.069824	5671.600098	1.2742	1.8765
5/19/06	1267.030029	5672.279785	5657.399902	1.2792	1.8777
5/22/06	1262.069946	5546.240234	5532.700195	1.2828	1.8804
5/23/06	1256.579956	5678.490234	5678.700195	1.2837	1.8773
5/24/06	1258.569946	5587.22998	5587.100098	1.2787	1.8725
5/25/06	1272.880005	5706.060059	5677.700195	1.2737	1.8575
5/26/06	1280.160034	5788.359863	5791	1.2875	1.8827
5/30/06	1259.869995	5622.430176	5652	1.2854	1.8737
5/31/06	1270.089966	5692.859863	5723.799805	1.2735	1.8572
6/1/06	1285.709961	5707.589844	5749.700195	1.2916	1.8824
6/2/06	1288.219971	5687.040039	5764.600098	1.2939	1.8786
6/5/06	1265.290039	5621.189941	5762.100098	1.284	1.8642
6/6/06	1263.849976	5502.810059	5669.799805	1.2772	1.8549
6/7/06	1256.150024	5543.930176	5706.299805	1.2644	1.8406
6/8/06	1257.930054	5383.279785	5562.899902	1.2662	1.8445
6/9/06	1252.300049	5464.080078	5655.200195	1.2601	1.8444
6/12/06	1237.439941	5395.549805	5620.899902	1.2601	1.8429
6/13/06	1223.689941	5292.140137	5519.600098	1.2624	1.8476
6/14/06	1230.040039	5305.990234	5506.799805	1.2642	1.8518
6/15/06	1256.160034	5422.220215	5619.299805	1.2622	1.8487
6/16/06	1251.540039	5376.009766	5597.399902	1.2567	1.842
6/19/06	1240.130005	5439.22998	5626.100098	1.2572	1.8431
6/20/06	1240.119995	5493.609863	5658.200195	1.2636	1.8429
6/21/06	1252.199951	5503.410156	5665	1.2566	1.828
6/22/06	1245.599976	5533.419922	5684.100098	1.2518	1.8186
6/23/06	1244.5	5529.740234	5692.100098	1.2556	1.8192
6/26/06	1250.560059	5514.629883	5681.200195	1.2591	1.8234
6/27/06	1239.199951	5459.149902	5652.299805	1.2556	1.8192
6/28/06	1246	5456.870117	5678.600098	1.2536	1.8126
6/29/06	1272.869995	5581.669922	5791.5	1.2768	1.8454
6/30/06	1270.199951	5683.310059	5833.399902	1.2781	1.8432
7/3/06	1280.189941	5712.689941	5884.399902	1.2729	1.8356
7/5/06	1270.910034	5625.629883	5826.700195	1.2752	1.8376
7/6/06	1274.079956	5695.470215	5890	1.2822	1.8512
7/7/06	1265.47998	5681.850098	5888.899902	1.2727	1.8374
7/10/06	1267.339966	5706.319824	5896.899902	1.2738	1.8411
7/11/06	1272.430054	5616.040039	5857.299805	1.2704	1.8352
7/12/06	1258.599976	5637.819824	5860.600098	1.2708	1.8435
7/13/06	1242.280029	5527.290039	5765	1.263	1.8351
7/14/06	1236.199951	5422.220215	5707.600098	1.2538	1.821
7/17/06	1234.48999	5416.959961	5701	1.252	1.8294
7/18/06	1236.859985	5396.850098	5681.700195	1.249	1.8276
7/19/06	1259.810059	5539.290039	5778	1.2638	1.8492
7/20/06	1249.130005	5545.819824	5770.899902	1.2674	1.8582
7/21/06	1240.290039	5451.009766	5719.700195	1.2641	1.8529
7/24/06	1260.910034	5578.049805	5833.899902	1.2664	1.8526
7/25/06	1268.880005	5565.759766	5851.200195	1.2603	1.8438
7/26/06	1268.400024	5583.100098	5877.100098	1.2744	1.8649
7/27/06	1263.199951	5659.069824	5929.5	1.2736	1.8638
7/28/06	1278.550049	5705.419922	5974.899902	1.2764	1.8661
7/31/06	1276.660034	5681.970215	5928.299805	1.2758	1.868
8/1/06	1270.920044	5596.740234	5880.799805	1.2802	1.8763
8/2/06	1277.410034	5680.819824	5932.100098	1.2811	1.8878
8/3/06	1280.27002	5640.029785	5838.399902	1.2902	1.9093
8/4/06	1279.359985	5723.029785	5889.399902	1.2868	1.9098
8/7/06	1275.77002	5626.669922	5828.799805	1.2843	1.9074
8/8/06	1271.47998	5651.919922	5818.100098	1.2879	1.9091
8/9/06	1265.949951	5702.810059	5860.5	1.2826	1.9007
8/10/06	1271.810059	5630.959961	5823.399902	1.2754	1.895
8/11/06	1266.73999	5628.370117	5820.100098	1.2736	1.8899
8/14/06	1268.209961	5692	5870.899902	1.2797	1.8968
8/15/06	1285.579956	5776.799805	5897.899902	1.2852	1.9011
8/16/06	1295.430054	5812.939941	5896.600098	1.2868	1.8949
8/17/06	1297.47998	5833.509766	5900.399902	1.2839	1.8842
8/18/06	1302.300049	5817.02002	5903.399902	1.2928	1.8969
8/21/06	1297.52002	5794.830078	5915.200195	1.2806	1.8893
8/22/06	1298.819946	5818.410156	5902.600098	1.2832	1.8971
8/23/06	1292.98999	5775.540039	5860	1.2822	1.8945
8/24/06	1296.060059	5814.080078	5869.100098	1.276	1.8883
8/25/06	1295.089966	5811.470215	5878.600098	1.2809	1.8984
8/28/06	1301.780029	5854.990234	5878.600098	1.2799	1.8991
8/29/06	1304.280029	5847.02002	5888.299805	1.283	1.9045
8/30/06	1305.369995	5867.529785	5929.299805	1.2838	1.9044
8/31/06	1303.819946	5859.569824	5906.100098	1.2772	1.8978
9/1/06	1311.01001	5876.540039	5949.200195	1.2811	1.8957
9/5/06	1313.25	5884.069824	5981.700195	1.2783	1.8806
9/6/06	1300.26001	5813.060059	5929.299805	1.2727	1.8735
9/7/06	1294.02002	5773.720215	5858.100098	1.2679	1.8664
9/8/06	1298.920044	5795.259766	5879.299805	1.2708	1.8643
9/11/06	1299.540039	5798.459961	5850.799805	1.27	1.8746
9/12/06	1313	5873.850098	5895.5	1.2676	1.8744
9/13/06	1318.069946	5906.120117	5892.200195	1.2717	1.887
9/14/06	1316.280029	5907.370117	5877.200195	1.2644	1.8769
9/15/06	1319.660034	5937.870117	5877	1.2675	1.8773
9/18/06	1321.180054	5926.330078	5890.299805	1.271	1.8874
9/19/06	1317.640015	5873.459961	5831.799805	1.2685	1.8874
9/20/06	1325.180054	5954.379883	5866.200195	1.2738	1.898
9/21/06	1318.030029	5962.029785	5896.700195	1.2799	1.9009
9/22/06	1314.780029	5883.319824	5822.299805	1.2768	1.9024
9/25/06	1326.369995	5901.660156	5798.299805	1.2694	1.8971
9/26/06	1336.349976	5960.629883	5873.600098	1.2702	1.8891
9/27/06	1336.589966	5989.709961	5930.100098	1.2698	1.876
9/28/06	1338.880005	5989.160156	5971.299805	1.2658	1.8656
9/29/06	1335.849976	6004.330078	5960.799805	1.2738	1.8826
10/2/06	1331.319946	5999.459961	5957.799805	1.2732	1.8892
10/3/06	1334.109985	5992.220215	5937.100098	1.2685	1.883
10/4/06	1350.199951	6046.370117	5966.5	1.268	1.8761
10/5/06	1353.219971	6075.279785	6004.5	1.2588	1.8714
10/6/06	1349.589966	6085.819824	6001.200195	1.2527	1.854
10/10/06	1353.420044	6117.709961	6072.700195	1.2546	1.8552
10/11/06	1349.949951	6119.450195	6073.5	1.254	1.8562
10/12/06	1362.829956	6160.279785	6121.299805	1.2526	1.8572
10/13/06	1365.619995	6173.680176	6157.299805	1.2529	1.8634
10/16/06	1369.060059	6186.540039	6172.399902	1.2546	1.8704
10/17/06	1364.050049	6115.100098	6108.600098	1.2517	1.8686
10/18/06	1365.800049	6182.779785	6150.399902	1.2582	1.8722
10/19/06	1366.959961	6177.419922	6156	1.262	1.8834
10/20/06	1368.599976	6202.819824	6155.200195	1.2546	1.8696
10/23/06	1377.02002	6242.910156	6166.100098	1.254	1.8702
10/24/06	1377.380005	6247.52002	6182.5	1.2576	1.8756
10/25/06	1382.219971	6264.919922	6214.600098	1.2659	1.8861
10/26/06	1389.079956	6284.189941	6184.799805	1.2736	1.8983
10/27/06	1377.339966	6262.540039	6160.899902	1.2717	1.9023
10/30/06	1377.930054	6258.189941	6126.799805	1.272	1.9014
10/31/06	1377.939941	6268.919922	6129.200195	1.2766	1.9091
11/1/06	1367.810059	6291.899902	6149.600098	1.2769	1.9102
11/2/06	1367.339966	6223.330078	6149.299805	1.2708	1.9008
11/3/06	1364.300049	6241.149902	6148.100098	1.2712	1.8969
11/6/06	1379.780029	6330.649902	6224.5	1.2808	1.9106
11/7/06	1382.839966	6361.959961	6244	1.2756	1.9017
11/8/06	1385.719971	6349.259766	6239	1.2788	1.9002
11/9/06	1378.329956	6358.680176	6231.5	1.2866	1.9152
11/10/06	1380.900024	6357.77002	6208.399902	1.2822	1.9022
11/13/06	1384.420044	6393.72998	6194.200195	1.2838	1.8989
11/14/06	1393.219971	6387.379883	6186.600098	1.2792	1.8851
11/15/06	1396.569946	6430.890137	6229.799805	1.2811	1.8899
11/16/06	1399.76001	6443.02002	6254.899902	1.2807	1.8912
11/17/06	1401.199951	6412.359863	6192	1.283	1.8978
11/20/06	1400.5	6452.330078	6204.5	1.2809	1.8982
11/21/06	1402.810059	6460.390137	6202.600098	1.2923	1.9129
11/22/06	1406.089966	6476.129883	6160.299805	1.308	1.9317
11/24/06	1400.949951	6411.959961	6122.100098	1.311	1.936
11/27/06	1381.959961	6298.169922	6050.100098	1.3163	1.9498
11/28/06	1386.719971	6281.680176	6025.899902	1.3164	1.9519
11/29/06	1399.47998	6363.799805	6084.399902	1.3212	1.9588
11/30/06	1400.630005	6309.189941	6048.899902	1.328	1.9722
12/1/06	1396.709961	6241.129883	6021.5	1.3308	1.976
12/4/06	1409.119995	6295.22998	6050.399902	1.3342	1.9763
12/5/06	1414.76001	6372.799805	6086.399902	1.3291	1.9661
12/6/06	1412.900024	6369.509766	6090.399902	1.33	1.9645
12/7/06	1407.290039	6413.029785	6131.5	1.334	1.9698
12/8/06	1409.839966	6427.410156	6152.399902	1.32	1.9512
12/11/06	1413.040039	6469.419922	6159.799805	1.3248	1.9666
12/12/06	1411.560059	6476.169922	6156.399902	1.3201	1.9622
12/13/06	1413.209961	6520.77002	6192.5	1.3176	1.9612
12/14/06	1425.48999	6552.580078	6228	1.312	1.9577
12/15/06	1427.089966	6588.830078	6260	1.3076	1.9458
12/18/06	1422.47998	6597.25	6247.399902	1.3172	1.9619
12/19/06	1425.550049	6553.509766	6204	1.32	1.9703
12/20/06	1423.530029	6586.910156	6198.600098	1.315	1.9583
12/21/06	1418.300049	6573.959961	6183.700195	1.317	1.9619
12/22/06	1410.76001	6503.129883	6190	1.3132	1.9574
12/27/06	1426.839966	6608.859863	6245.200195	1.3173	1.9637
12/28/06	1424.72998	6611.810059	6241	1.3184	1.9592
12/29/06	1418.300049	6596.919922	6220.799805	1.3283	1.9722
1/3/07	1416.599976	6691.319824	6319	1.3089	1.9441
1/4/07	1418.339966	6674.399902	6287	1.3013	1.9318
1/5/07	1409.709961	6593.089844	6220.100098	1.3011	1.9341
1/8/07	1412.839966	6607.589844	6194.200195	1.3001	1.9405
1/9/07	1412.109985	6614.370117	6196.100098	1.2964	1.9368
1/10/07	1414.849976	6566.560059	6160.700195	1.2925	1.9443
1/11/07	1423.819946	6687.299805	6230.100098	1.2923	1.9549
1/12/07	1430.72998	6705.169922	6239	1.2939	1.9636
1/16/07	1431.900024	6716.819824	6215.700195	1.2936	1.9691
1/17/07	1430.619995	6701.700195	6204.5	1.2942	1.9699
1/18/07	1426.369995	6689.620117	6210.299805	1.2936	1.9726
1/19/07	1430.5	6747.169922	6237.200195	1.2944	1.9743
1/22/07	1422.949951	6687.310059	6218.399902	1.3031	1.9881
1/23/07	1427.98999	6678.930176	6227.600098	1.2992	1.9698
1/24/07	1440.130005	6748.370117	6314.799805	1.2982	1.9711
1/25/07	1423.900024	6719.580078	6269.299805	1.2896	1.9579
1/26/07	1422.180054	6690.339844	6228	1.2934	1.9583
1/29/07	1420.619995	6726.009766	6239.899902	1.2951	1.9614
1/30/07	1428.819946	6788.22998	6242	1.2963	1.9533
1/31/07	1438.23999	6789.109863	6203.100098	1.3028	1.9698
2/1/07	1445.939941	6851.279785	6282.200195	1.2984	1.9691
2/2/07	1448.390015	6885.759766	6310.899902	1.2926	1.9562
2/5/07	1446.98999	6874.060059	6317.899902	1.2952	1.9694
2/6/07	1448	6875.700195	6346.299805	1.2999	1.9688
2/7/07	1450.02002	6915.560059	6369.5	1.3016	1.9581
2/8/07	1448.310059	6876.72998	6346.399902	1.2986	1.9469
2/9/07	1438.060059	6911.109863	6382.799805	1.2965	1.9468
2/12/07	1433.369995	6859.450195	6353.5	1.302	1.944
2/13/07	1444.26001	6895.339844	6381.799805	1.3102	1.9581
2/14/07	1455.300049	6961.180176	6421.200195	1.3154	1.9578
2/15/07	1456.810059	6958.620117	6433.299805	1.3121	1.9488
2/16/07	1455.540039	6957.069824	6419.5	1.3138	1.9536
2/20/07	1459.680054	6982.910156	6412.299805	1.3126	1.9516
2/21/07	1457.630005	6941.660156	6357.100098	1.3106	1.9504
2/22/07	1456.380005	6973.72998	6380.899902	1.3165	1.9638
2/23/07	1451.189941	6992.580078	6401.5	1.3173	1.9626
2/26/07	1449.369995	7027.589844	6434.700195	1.3245	1.9658
2/27/07	1399.040039	6819.649902	6286.100098	1.321	1.9594
2/28/07	1406.819946	6715.439941	6171.5	1.3212	1.961
3/1/07	1403.170044	6640.240234	6116	1.317	1.9437
3/2/07	1387.170044	6603.319824	6116.200195	1.3099	1.9245
3/5/07	1374.119995	6534.569824	6058.700195	1.3102	1.926
3/6/07	1395.410034	6595	6138.5	1.314	1.9293
3/7/07	1391.969971	6617.75	6156.5	1.3125	1.9286
3/8/07	1401.890015	6713.22998	6227.700195	1.31	1.9311
3/9/07	1402.839966	6716.52002	6245.200195	1.3159	1.9284
3/12/07	1406.599976	6715.490234	6233.299805	1.3207	1.9336
3/13/07	1377.949951	6623.990234	6161.200195	1.3194	1.9292
3/14/07	1387.170044	6447.700195	6000.700195	1.3224	1.9349
3/15/07	1392.280029	6585.470215	6133.200195	1.3321	1.9471
3/16/07	1386.949951	6579.870117	6130.600098	1.3304	1.9464
3/19/07	1402.060059	6671.410156	6189.399902	1.3298	1.9576
3/20/07	1410.939941	6700.290039	6220.299805	1.33	1.9585
3/21/07	1435.040039	6712.060059	6256.799805	1.336	1.9684
3/22/07	1434.540039	6856.959961	6318	1.3327	1.9658
3/23/07	1436.109985	6899.060059	6339.399902	1.3294	1.9664
3/26/07	1437.5	6828.819824	6291.899902	1.3344	1.9649
3/27/07	1428.609985	6858.339844	6292.600098	1.3354	1.9654
3/28/07	1417.22998	6816.890137	6267.200195	1.3336	1.963
3/29/07	1422.530029	6897.080078	6324.200195	1.3309	1.9574
3/30/07	1420.859985	6917.029785	6308	1.3371	1.9783
4/2/07	1424.550049	6937.169922	6315.5	1.3369	1.9774
4/3/07	1437.77002	7045.560059	6366.100098	1.3354	1.973
4/4/07	1439.369995	7073.910156	6364.700195	1.3434	1.972
4/5/07	1443.76001	7099.910156	6397.299805	1.3379	1.9654
4/10/07	1448.390015	7166.669922	6417.799805	1.3426	1.9766
4/11/07	1438.869995	7152.830078	6413.299805	1.3478	1.9783
4/12/07	1447.800049	7142.950195	6416.399902	1.3544	1.9867
4/13/07	1452.849976	7212.069824	6462.399902	1.3548	1.9905
4/16/07	1468.329956	7338.060059	6516.200195	1.3576	2.0055
4/17/07	1471.47998	7348.830078	6497.799805	1.358	2.0052
4/18/07	1472.5	7282.339844	6449.399902	1.359	2.0012
4/19/07	1470.72998	7242.72998	6440.600098	1.3594	2.0024
4/20/07	1484.349976	7342.540039	6486.799805	1.3558	1.9998
4/23/07	1480.930054	7335.620117	6479.700195	1.359	2.0004
4/24/07	1480.410034	7270.319824	6429.5	1.3641	2.0024
4/25/07	1495.420044	7343.080078	6462	1.3606	1.9919
4/26/07	1494.25	7387.02002	6469.399902	1.3669	2.0037
4/27/07	1494.069946	7378.120117	6418.700195	1.364	1.9962
4/30/07	1482.369995	7408.870117	6449.200195	1.3662	2.0058
5/2/07	1495.920044	7455.930176	6484.5	1.3575	1.9891
5/3/07	1502.390015	7476.689941	6537.799805	1.3592	1.9918
5/4/07	1505.619995	7516.759766	6603.700195	1.3622	1.9958
5/7/07	1509.47998	7525.689941	6603.700195	1.3556	1.9934
5/8/07	1507.719971	7442.200195	6550.399902	1.3554	1.9979
5/9/07	1512.579956	7475.990234	6549.600098	1.3508	1.9823
5/10/07	1491.469971	7415.330078	6524.100098	1.3508	1.9816
5/11/07	1505.849976	7479.339844	6565.700195	1.355	1.9804
5/14/07	1503.150024	7459.609863	6555.5	1.3546	1.9782
5/15/07	1501.189941	7505.350098	6568.700195	1.3574	1.9824
5/16/07	1514.140015	7481.25	6559.5	1.3489	1.9747
5/17/07	1512.75	7499.5	6579.299805	1.3485	1.9717
5/18/07	1522.75	7607.540039	6640.899902	1.3445	1.9692
5/21/07	1525.099976	7619.310059	6636.799805	1.3452	1.9739
5/22/07	1524.119995	7659.390137	6606.600098	1.3485	1.9867
5/23/07	1522.280029	7735.879883	6616.399902	1.3448	1.988
5/24/07	1507.51001	7697.379883	6565.5	1.3448	1.9844
5/25/07	1515.72998	7739.200195	6570.600098	1.3508	1.9848
5/29/07	1518.109985	7781.040039	6606.5	1.3434	1.976
5/30/07	1530.22998	7764.970215	6602.100098	1.345	1.9759
5/31/07	1530.619995	7883.040039	6621.5	1.3428	1.9794
6/1/07	1536.339966	7987.850098	6676.700195	1.3491	1.9903
6/4/07	1539.180054	7976.790039	6664.100098	1.3528	1.9939
6/5/07	1530.949951	7919.830078	6632.799805	1.3504	1.9933
6/6/07	1517.380005	7730.049805	6522.700195	1.3476	1.9825
6/7/07	1490.719971	7618.609863	6505.100098	1.3355	1.9668
6/8/07	1507.670044	7590.5	6505.100098	1.3342	1.9672
6/11/07	1509.119995	7706.100098	6567.5	1.3319	1.9728
6/12/07	1493	7678.259766	6520.5	1.3291	1.9695
6/13/07	1515.670044	7680.759766	6559.600098	1.3314	1.9692
6/14/07	1522.969971	7849.160156	6649.899902	1.3335	1.9733
6/15/07	1532.910034	8030.640137	6732.399902	1.3403	1.9815
6/18/07	1531.050049	8036.120117	6703.5	1.3407	1.9878
6/19/07	1533.699951	8033.52002	6650.200195	1.342	1.9928
6/20/07	1512.839966	8090.490234	6649.299805	1.3399	1.9925
6/21/07	1522.189941	7964.709961	6596	1.3455	1.9979
6/22/07	1502.560059	7949.629883	6567.399902	1.3468	1.9984
6/25/07	1497.73999	7930.609863	6588.399902	1.3468	1.9998
6/26/07	1492.890015	7860.52002	6559.299805	1.3444	1.9972
6/27/07	1506.339966	7801.22998	6527.600098	1.3466	2.002
6/28/07	1505.709961	7921.359863	6571.299805	1.3518	2.0051
6/29/07	1503.349976	8007.319824	6607.899902	1.3598	2.0106
7/2/07	1519.430054	7958.240234	6590.600098	1.3612	2.0161
7/3/07	1524.869995	8050.680176	6639.799805	1.3609	2.0148
7/5/07	1525.400024	7987.129883	6635.200195	1.3606	2.0092
7/6/07	1530.439941	8048.319824	6690.100098	1.3626	2.0156
7/9/07	1531.849976	8077.390137	6712.700195	1.3708	2.0219
7/10/07	1510.119995	7964.759766	6630.899902	1.377	2.0344
7/11/07	1518.76001	7898.540039	6615.100098	1.3767	2.0284
7/12/07	1547.699951	8053.430176	6697.700195	1.3801	2.0353
7/13/07	1552.5	8092.77002	6716.700195	1.3786	2.0388
7/16/07	1549.52002	8105.689941	6697.700195	1.378	2.0446
7/17/07	1549.369995	8038.209961	6659.200195	1.3782	2.049
7/18/07	1546.170044	7893.609863	6567.100098	1.3822	2.0487
7/19/07	1553.079956	7991.209961	6640.200195	1.3815	2.0531
7/20/07	1534.099976	7874.850098	6585.200195	1.3822	2.0587
7/23/07	1541.569946	7944.209961	6624.399902	1.3836	2.0637
7/24/07	1511.040039	7806.790039	6498.700195	1.3729	2.0542
7/25/07	1518.089966	7692.549805	6454.299805	1.3725	2.0472
7/26/07	1482.660034	7508.959961	6251.200195	1.3655	2.03
7/27/07	1458.949951	7451.680176	6215.200195	1.368	2.0253
7/30/07	1473.910034	7456.310059	6206.100098	1.3706	2.032
7/31/07	1455.27002	7584.140137	6360.100098	1.3696	2.0314
8/1/07	1465.810059	7473.930176	6250.600098	1.3665	2.0317
8/2/07	1472.199951	7534.129883	6300.299805	1.3746	2.0388
8/3/07	1433.060059	7435.669922	6224.299805	1.3802	2.0304
8/6/07	1467.670044	7444.450195	6189.100098	1.377	2.021
8/7/07	1476.709961	7513.660156	6308.799805	1.3819	2.0378
8/8/07	1497.48999	7605.939941	6393.899902	1.3687	2.0248
8/9/07	1453.089966	7453.589844	6271.200195	1.3687	2.0197
8/10/07	1453.640015	7343.259766	6038.299805	1.3644	2.014
8/13/07	1452.920044	7474.330078	6219	1.3581	2.0011
8/14/07	1426.540039	7425.069824	6143.5	1.3476	1.9905
8/15/07	1406.699951	7445.899902	6109.299805	1.3418	1.9854
8/16/07	1411.27002	7270.069824	5858.899902	1.3489	1.9866
8/17/07	1445.939941	7378.290039	6064.200195	1.3476	1.9856
